Index,Sim Date Time,ChSOC0,ChvBatt0,ChSOC1,ChvBatt1,ChSOC2,ChvBatt2,ChSOC3,ChvBatt3
133,2022-06-28 11:43:11,0.203325079,3.436982027,0.25332512,3.488106333,0.303325281,3.538504037,0.323325065,3.550932338
134,2022-06-28 11:43:12,0.20335008,3.437022217,0.253350121,3.488145739,0.303350282,3.538542368,0.323350066,3.550959655
135,2022-06-28 11:43:12,0.203375081,3.437062387,0.253375122,3.48818454,0.303375284,3.53858033,0.323375066,3.550987712
136,2022-06-28 11:43:12,0.203400081,3.437102416,0.253400122,3.488223437,0.303400286,3.538618729,0.323400067,3.551014545
137,2022-06-28 11:43:12,0.203425082,3.437142184,0.253425123,3.48826196,0.303425289,3.538656989,0.323425068,3.551042226
138,2022-06-28 11:43:12,0.203450082,3.437182533,0.253450124,3.488300813,0.30345029,3.538695571,0.323450068,3.551069883
139,2022-06-28 11:43:12,0.203475083,3.43722214,0.253475125,3.488339994,0.303475292,3.538733323,0.323475069,3.551096752
140,2022-06-28 11:43:12,0.203500083,3.437262448,0.253500126,3.488379039,0.303500294,3.538771743,0.323500068,3.551124687
141,2022-06-28 11:43:12,0.203525084,3.437302014,0.253525127,3.488417595,0.303525295,3.538809678,0.323525069,3.551151506
142,2022-06-28 11:43:12,0.203550085,3.437342281,0.253550128,3.488456363,0.303550298,3.53884782,0.323550069,3.551179065
143,2022-06-28 11:43:13,0.203575085,3.437382168,0.253575129,3.488494876,0.3035753,3.538886285,0.32357507,3.551206599
144,2022-06-28 11:43:13,0.203600085,3.437421914,0.25360013,3.488533835,0.303600302,3.538924497,0.323600071,3.551233781
145,2022-06-28 11:43:13,0.203625087,3.437461519,0.253625131,3.488572305,0.303625305,3.538962341,0.323625071,3.551261048
146,2022-06-28 11:43:13,0.203650088,3.437502065,0.253650132,3.488611338,0.303650307,3.539000623,0.323650071,3.55128829
147,2022-06-28 11:43:13,0.203675089,3.437541632,0.253675134,3.48865,0.303675308,3.539038306,0.323675072,3.551315399
148,2022-06-28 11:43:13,0.20370009,3.437581418,0.253700136,3.488688875,0.30370031,3.53907585,0.323700073,3.551342592
149,2022-06-28 11:43:13,0.203725091,3.437620942,0.253725137,3.488727495,0.303725312,3.539114524,0.323725073,3.551370198
150,2022-06-28 11:43:13,0.203750091,3.437660808,0.253750138,3.48876586,0.303750314,3.539152371,0.323750074,3.551396909
151,2022-06-28 11:43:14,0.203775092,3.437700171,0.253775139,3.48880432,0.303775316,3.539190197,0.323775074,3.551424142
152,2022-06-28 11:43:14,0.203800092,3.437740116,0.25380014,3.488842993,0.303800317,3.53922823,0.323800075,3.551451243
153,2022-06-28 11:43:14,0.203825092,3.437779559,0.253825141,3.488881177,0.303825319,3.539265897,0.323825075,3.55147865
154,2022-06-28 11:43:14,0.203850092,3.437819223,0.253850142,3.488919923,0.303850322,3.539303888,0.323850077,3.551505164
155,2022-06-28 11:43:14,0.203875093,3.437858987,0.253875143,3.488958415,0.303875324,3.539341973,0.323875077,3.551532637
156,2022-06-28 11:43:14,0.203900093,3.43789861,0.253900144,3.488996885,0.303900326,3.539379807,0.323900077,3.551559219
157,2022-06-28 11:43:14,0.203925093,3.437938335,0.253925144,3.489035452,0.303925327,3.539417388,0.323925077,3.551586324
158,2022-06-28 11:43:14,0.203950094,3.437977678,0.253950144,3.489073413,0.303950329,3.53945506,0.323950077,3.551613411
159,2022-06-28 11:43:15,0.203975094,3.438017362,0.253975145,3.489111703,0.303975331,3.539493054,0.323975078,3.551640151
160,2022-06-28 11:43:15,0.204000095,3.438056666,0.254000146,3.489150322,0.304000332,3.53953068,0.324000079,3.551667308
161,2022-06-28 11:43:15,0.204025095,3.438096912,0.254025147,3.48918892,0.304025334,3.539568164,0.324025079,3.551694338
162,2022-06-28 11:43:15,0.204050095,3.438135696,0.254050147,3.489227032,0.304050336,3.539605969,0.324050079,3.551721134
163,2022-06-28 11:43:15,0.204075096,3.438175421,0.254075148,3.489265472,0.304075339,3.539643979,0.32407508,3.551747912
164,2022-06-28 11:43:15,0.204100096,3.438214766,0.254100149,3.489303775,0.30410034,3.539681619,0.32410008,3.551774892
165,2022-06-28 11:43:15,0.204125096,3.438254212,0.25412515,3.489342174,0.304125342,3.539718885,0.32412508,3.55180153
166,2022-06-28 11:43:15,0.204150097,3.438293638,0.254150151,3.489380436,0.304150343,3.539756469,0.32415008,3.551828479
167,2022-06-28 11:43:15,0.204175097,3.438333405,0.254175151,3.489418444,0.304175345,3.539793909,0.324175081,3.551855305
168,2022-06-28 11:43:16,0.204200098,3.438372673,0.254200152,3.489456665,0.304200347,3.539831781,0.324200081,3.551882226
169,2022-06-28 11:43:16,0.204225098,3.438411801,0.254225153,3.489495098,0.304225349,3.539869281,0.324225082,3.551909026
